0000000        deadbeef        00000000        ffffffff        ffffffff
        357 276 255 336  \0  \0  \0  \0 377 377 377 377 377 377 377 377
0000020        ffffffff        ffffffff        ffffffff        ffffffff
        377 377 377 377 377 377 377 377 377 377 377 377 377 377 377 377
*
0000400


 Started ....
244 | ./Actor/Actor.cpp	setup:138 	|  CborQueue 3FFF1984:0 
890397 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890403 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890407 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890414 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890497 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
890498 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890498 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890504 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890508 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890515 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890598 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
890599 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890599 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890605 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890609 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890616 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890668 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
890668 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
890670 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
890677 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
890682 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890687 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
890694 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890700 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
890704 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890709 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890715 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890720 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890726 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890800 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
890801 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890801 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890807 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890811 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890818 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890901 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
890902 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890902 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
890908 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
890912 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
890919 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891002 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891003 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891003 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891009 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891013 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891020 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891103 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891104 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891104 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891110 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891114 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891121 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891204 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891205 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891205 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891211 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891215 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891222 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891305 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891306 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891306 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891312 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891316 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891323 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891406 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891407 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891407 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891413 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891417 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891424 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891507 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891508 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891508 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891514 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891518 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891525 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891608 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891609 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891609 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891615 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891619 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891626 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891709 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891710 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891710 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891716 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891720 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891727 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891810 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891811 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891811 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891817 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891821 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891828 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891911 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
891912 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891912 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
891918 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
891922 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
891929 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892012 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892013 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892013 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892019 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892023 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892030 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892113 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892114 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892114 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892120 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892124 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892131 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892214 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892215 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892215 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892221 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892225 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892232 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892315 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892316 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892316 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892322 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892326 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892333 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892416 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892417 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892417 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892423 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892427 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892434 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892517 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892518 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892518 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892524 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892528 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892535 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892618 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892619 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892619 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892625 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892629 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892636 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892719 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892720 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892720 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892726 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892730 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892737 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892820 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892821 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892821 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892827 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892831 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892838 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892921 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
892922 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892922 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
892928 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
892932 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
892939 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893022 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893023 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893023 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893029 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893033 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893040 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893123 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893124 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893124 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893130 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893134 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893141 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893224 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893225 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893225 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893231 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893235 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893242 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893325 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893326 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893326 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893332 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893336 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893343 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893426 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893427 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893427 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893433 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893437 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893444 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893527 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893528 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893528 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893534 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893538 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893545 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893629 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893629 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893630 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893635 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893640 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893646 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893699 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
893699 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
893701 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
893707 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
893713 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893718 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
893724 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893732 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893735 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893740 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893746 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893750 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893757 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893830 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893831 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893831 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893837 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893841 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893848 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893931 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
893932 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893932 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
893938 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
893942 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
893949 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894032 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894033 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894033 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894039 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894043 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894050 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894133 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894134 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894134 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894140 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894144 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894151 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894234 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894235 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894235 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894241 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894245 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894252 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894335 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894336 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894336 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894342 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894346 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894353 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894436 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894437 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894437 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894443 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894447 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894454 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894537 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894538 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894538 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894544 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894548 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894555 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894638 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894639 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894639 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894645 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894649 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894656 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894739 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894740 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894740 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894746 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894750 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894757 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894840 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894841 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894841 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894847 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894851 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894858 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894941 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
894942 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894942 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
894948 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
894952 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
894959 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895042 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895043 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895043 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895049 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895053 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895060 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895143 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895144 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895144 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895150 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895154 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895161 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895244 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895245 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895245 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895251 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895255 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895262 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895345 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895346 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895346 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895352 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895356 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895363 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895446 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895447 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895447 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895453 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895457 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895464 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895547 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895548 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895548 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895554 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895558 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895565 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895648 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895649 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895649 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895655 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895659 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895666 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895749 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895750 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895750 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895756 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895760 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895767 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895850 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895851 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895851 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
895857 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895861 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
895868 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895951 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
895952 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
895952 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
